GEOID,NAME,geometry,population_estimate,pov_level_estimate,med_inc_estimate,population_moe,pov_level_moe,med_inc_moe,census_tract,counts
36081008100,"Census Tract 81, Queens County, New York","list(list(c(-73.935771, -73.934246, -73.933515, -73.932685, -73.930772, -73.930126, -73.931278, -73.932726, -73.933445, -73.934935, -73.936184, -73.935771, 40.76905, 40.771029, 40.772012, 40.7727, 40.772108, 40.772114, 40.771516, 40.769699, 40.768818, 40.767013, 40.767692, 40.76905)))",1087,1080,81615,227,227,27798,36081008100,1
36047019100,"Census Tract 191, Kings County, New York","list(list(c(-73.969399, -73.968406, -73.967416, -73.965156, -73.964508, -73.963624, -73.963709, -73.962839, -73.961051, -73.960621, -73.960158, -73.961093, -73.963127, -73.964054, -73.965906, -73.966881, -73.967844, -73.96881, -73.969399, 40.696093, 40.696047, 40.696028, 40.695972, 40.695926, 40.696341, 40.696588, 40.698039, 40.698326, 40.69632, 40.694117, 40.694011, 40.693733, 40.693628, 40.693433, 40.693341, 40.69323, 40.693121, 40.696093)))",2993,2943,134583,549,549,34463,36047019100,7
36005026601,"Census Tract 266.01, Bronx County, New York","list(list(c(-73.836177, -73.836069, -73.835801, -73.834001, -73.833105, -73.831309, -73.830542, -73.832235, -73.832499, -73.836693, -73.836177, 40.845917, 40.847165, 40.849677, 40.849561, 40.849479, 40.849308, 40.849218, 40.847022, 40.846848, 40.84364, 40.845917)))",3305,3305,52619,459,459,15266,36005026601,6
36047027700,"Census Tract 277, Kings County, New York","list(list(c(-73.941932, -73.939097, -73.936172, -73.936027, -73.935879, -73.935736, -73.93559, -73.938515, -73.941348, -73.941494, -73.94164, -73.941785, -73.941932, 40.687963, 40.688289, 40.688627, 40.687892, 40.68716, 40.686428, 40.685695, 40.685358, 40.685031, 40.685764, 40.686497, 40.687228, 40.687963)))",4473,4468,62813,728,729,21114,36047027700,4
36005006800,"Census Tract 68, Bronx County, New York","list(list(c(-73.873193, -73.872755, -73.870903, -73.870007, -73.86815, -73.867762, -73.86872, -73.868223, -73.870115, -73.871037, -73.872723, -73.87302, -73.873193, 40.829905, 40.830028, 40.830563, 40.83082, 40.83136, 40.829687, 40.829558, 40.827426, 40.827171, 40.827053, 40.826819, 40.829366, 40.829905)))",2765,2765,38125,569,569,17802,36005006800,2
36047043400,"Census Tract 434, Kings County, New York","list(list(c(-73.979474, -73.977011, -73.976372, -73.974391, -73.974184, -73.974031, -73.975919, -73.977774, -73.978699, -73.979474, 40.612666, 40.611173, 40.611769, 40.61058, 40.609463, 40.608702, 40.608495, 40.608289, 40.608188, 40.612666)))",4014,4014,54375,619,619,19462,36047043400,1
36047028900,"Census Tract 289, Kings County, New York","list(list(c(-73.937195, -73.931345, -73.931458, -73.931145, -73.928507, -73.928043, -73.927985, -73.930907, -73.936758, -73.936905, -73.937049, -73.937195, 40.693752, 40.694422, 40.694855, 40.694674, 40.693166, 40.692904, 40.692563, 40.692228, 40.691556, 40.692288, 40.693021, 40.693752)))",3782,3777,38750,806,807,18465,36047028900,5
36047067400,"Census Tract 674, Kings County, New York","list(list(c(-73.932195, -73.93125, -73.930282, -73.929311, -73.928478, -73.930602, -73.931731, -73.931951, -73.932195, 40.623269, 40.623321, 40.623381, 40.623441, 40.615017, 40.616922, 40.617927, 40.62106, 40.623269)))",1968,1968,135139,430,430,33970,36047067400,1
36005014500,"Census Tract 145, Bronx County, New York","list(list(c(-73.91049, -73.909621, -73.908691, -73.907085, -73.905915, -73.905029, -73.903435, -73.904506, -73.905531, -73.906571, -73.90896, -73.909713, -73.91049, 40.830737, 40.832281, 40.833938, 40.833417, 40.833055, 40.83274, 40.832216, 40.830625, 40.829104, 40.829452, 40.830226, 40.83047, 40.830737)))",7002,6770,32074,1445,1439,8362,36005014500,3
36047050202,"Census Tract 502.02, Kings County, New York","list(list(c(-73.978039, -73.976571, -73.976424, -73.974302, -73.973555, -73.973051, -73.972683, -73.976347, -73.977333, -73.978039, 40.654747, 40.655311, 40.654535, 40.655367, 40.655644, 40.653913, 40.652639, 40.65122, 40.653043, 40.654747)))",2460,2460,97195,356,356,35015,36047050202,2
36061004900,"Census Tract 49, New York County, New York","list(list(c(-74.003445, -74.003122, -74.002149, -74.00139, -73.999916, -73.99761, -73.996772, -73.998812, -73.999853, -74.002174, -74.001127, -74.001933, -74.004031, -74.003445, 40.726958, 40.726878, 40.728036, 40.72766, 40.726935, 40.725797, 40.725432, 40.723021, 40.721792, 40.72293, 40.724166, 40.724552, 40.725513, 40.726958)))",4411,4410,119821,756,756,27470,36061004900,2
36005028600,"Census Tract 286, Bronx County, New York","list(list(c(-73.850499, -73.848613, -73.848214, -73.846704, -73.844362, -73.844929, -73.84542, -73.84657, -73.847885, -73.849073, -73.850345, -73.851368, -73.850499, 40.850696, 40.85108, 40.851091, 40.851241, 40.851119, 40.850144, 40.84854, 40.847068, 40.845989, 40.847062, 40.848993, 40.850304, 40.850696)))",960,960,84286,200,200,17507,36005028600,2
36047079201,"Census Tract 792.01, Kings County, New York","list(list(c(-73.958107, -73.955652, -73.95473, -73.954665, -73.954525, -73.957637, -73.957919, -73.958022, -73.958107, 40.646518, 40.646631, 40.644772, 40.644197, 40.642887, 40.642689, 40.644143, 40.64507, 40.646518)))",1200,1200,75417,454,454,25330,36047079201,4
36081053200,"Census Tract 532, Queens County, New York","list(list(c(-73.752051, -73.750471, -73.74925, -73.74773, -73.74619, -73.748633, -73.750193, -73.749305, -73.750828, -73.752051, 40.705228, 40.70564, 40.702928, 40.699553, 40.696119, 40.695445, 40.698912, 40.699142, 40.702515, 40.705228)))",2245,2228,72500,380,377,26635,36081053200,1
36047118400,"Census Tract 1184, Kings County, New York","list(list(c(-73.872739, -73.870704, -73.869909, -73.869084, -73.867018, -73.866598, -73.866295, -73.868132, -73.869808, -73.87157, -73.872187, -73.872739, 40.68541, 40.685918, 40.686116, 40.686322, 40.68683, 40.68527, 40.683189, 40.682666, 40.682187, 40.681686, 40.683649, 40.68541)))",4899,4899,66408,846,846,9630,36047118400,5
36081145900,"Census Tract 1459, Queens County, New York","list(list(c(-73.794932, -73.79303, -73.790315, -73.789428, -73.789218, -73.789002, -73.788887, -73.788671, -73.792168, -73.794719, -73.794577, -73.794747, -73.794932, 40.757798, 40.757756, 40.757823, 40.757848, 40.755716, 40.753609, 40.752034, 40.75139, 40.750475, 40.750648, 40.753563, 40.755628, 40.757798)))",2854,2826,92167,556,557,17346,36081145900,2
36047006300,"Census Tract 63, Kings County, New York","list(list(c(-74.003346, -74.001957, -74.001609, -74.001281, -74.000642, -73.999081, -73.999725, -74.000048, -74.000371, -74.000693, -74.001122, -74.001516, -74.001905, -74.002255, -74.003018, -74.003346, 40.67963, 40.682593, 40.683235, 40.683909, 40.685247, 40.684816, 40.683473, 40.682803, 40.682133, 40.681463, 40.680569, 40.679753, 40.678935, 40.678205, 40.679148, 40.67963)))",2284,2284,156397,294,294,31580,36047006300,1
36047032800,"Census Tract 328, Kings County, New York","list(list(c(-74.003223, -74.001105, -74.000034, -73.998992, -73.995809, -73.992638, -73.992195, -73.99538, -73.997497, -73.998556, -74.000675, -74.002796, -74.003093, -74.003223, 40.576887, 40.577121, 40.577245, 40.577383, 40.577759, 40.578118, 40.575808, 40.575451, 40.575218, 40.575101, 40.574868, 40.574637, 40.576196, 40.576887)))",2848,2848,29289,374,374,16842,36047032800,4
36061014402,"Census Tract 144.02, New York County, New York","list(list(c(-73.94888, -73.948422, -73.947968, -73.945711, -73.943379, -73.942685, -73.942235, -73.941937, -73.944337, -73.944466, -73.945728, -73.945267, -73.944765, -73.947122, -73.949374, -73.94888, 40.777553, 40.778182, 40.778807, 40.77786, 40.776868, 40.777498, 40.777567, 40.776031, 40.773108, 40.773065, 40.773622, 40.774252, 40.774936, 40.775929, 40.776876, 40.777553)))",7028,7028,135301,907,907,23921,36061014402,2
36085018901,"Census Tract 189.01, Richmond County, New York","list(list(c(-74.149969, -74.146969, -74.146035, -74.145124, -74.142337, -74.139822, -74.138974, -74.136216, -74.134185, -74.130736, -74.130719, -74.132304, -74.132123, -74.1364, -74.140901, -74.143992, -74.147209, -74.148381, -74.149969, 40.60954, 40.610151, 40.617013, 40.616966, 40.616608, 40.6163, 40.616192, 40.615787, 40.615363, 40.612797, 40.612558, 40.612438, 40.608275, 40.608023, 40.607787, 40.607741, 40.608259, 40.608649, 40.60954)))",5216,5169,133946,610,617,22512,36085018901,8
36081145102,"Census Tract 1451.02, Queens County, New York","list(list(c(-73.782481, -73.777417, -73.777667, -73.777403, -73.776332, -73.775878, -73.774336, -73.778312, -73.779806, -73.780532, -73.782125, -73.782481, 40.755997, 40.757362, 40.758148, 40.758214, 40.75464, 40.753261, 40.74983, 40.748745, 40.751895, 40.753329, 40.755339, 40.755997)))",2748,2748,70582,462,462,21695,36081145102,1
36047027200,"Census Tract 272, Kings County, New York","list(list(c(-73.996922, -73.994719, -73.994137, -73.993557, -73.992975, -73.992394, -73.990193, -73.987965, -73.988423, -73.988551, -73.990775, -73.991358, -73.991941, -73.993104, -73.995303, -73.997503, -73.996922, 40.609335, 40.608005, 40.608564, 40.609123, 40.609683, 40.610241, 40.608911, 40.607566, 40.607119, 40.607002, 40.608352, 40.607794, 40.607236, 40.606116, 40.607445, 40.608775, 40.609335)))",3803,3803,71174,512,512,30307,36047027200,2
36081055700,"Census Tract 557, Queens County, New York","list(list(c(-73.90249, -73.901327, -73.9002, -73.899116, -73.898369, -73.896721, -73.896271, -73.896096, -73.894388, -73.89384, -73.894202, -73.89578, -73.895585, -73.896772, -73.898382, -73.898886, -73.900503, -73.901219, -73.900102, -73.900813, -73.902953, -73.90249, 40.700484, 40.700492, 40.700501, 40.700511, 40.700518, 40.700617, 40.700653, 40.700667, 40.700784, 40.70086, 40.700507, 40.698511, 40.697128, 40.696799, 40.696136, 40.69539, 40.696739, 40.697171, 40.698319, 40.698742, 40.700005, 40.700484
)))",4289,4289,81701,670,670,7450,36081055700,8
36081009400,"Census Tract 94, Queens County, New York","list(list(c(-73.839529, -73.837797, -73.836975, -73.838078, -73.835951, -73.835056, -73.835369, -73.834545, -73.833325, -73.834185, -73.83565, -73.836781, -73.83883, -73.839521, -73.839922, -73.839529, 40.681263, 40.681671, 40.681988, 40.684239, 40.684844, 40.683015, 40.682843, 40.681176, 40.678657, 40.678874, 40.679273, 40.679571, 40.679862, 40.679962, 40.681187, 40.681263)))",3195,3195,68813,659,659,33645,36081009400,2
36005040702,"Census Tract 407.02, Bronx County, New York","list(list(c(-73.890422, -73.888673, -73.887851, -73.886916, -73.886229, -73.885517, -73.884965, -73.884709, -73.884239, -73.883625, -73.884429, -73.88514, -73.885937, -73.886461, -73.886907, -73.888314, -73.889128, -73.889892, -73.890976, -73.890422, 40.870491, 40.871497, 40.872121, 40.871344, 40.870778, 40.870185, 40.869538, 40.868705, 40.868006, 40.867258, 40.866801, 40.866383, 40.865924, 40.866634, 40.867228, 40.868547, 40.869063, 40.869522, 40.870159, 40.870491)))",7137,7114,33750,860,854,5163,36005040702,8
36047017200,"Census Tract 172, Kings County, New York","list(list(c(-74.014695, -74.011278, -74.008304, -74.006014, -74.009078, -74.010823, -74.01237, -74.014695, 40.606424, 40.609706, 40.612568, 40.611325, 40.608378, 40.606701, 40.605214, 40.606424)))",3252,3251,116983,596,596,51828,36047017200,5
36047024000,"Census Tract 240, Kings County, New York","list(list(c(-73.997359, -73.995617, -73.99546, -73.993413, -73.991212, -73.989009, -73.990175, -73.990756, -73.996115, -73.997359, 40.629986, 40.631667, 40.631575, 40.630336, 40.629006, 40.627676, 40.626557, 40.625998, 40.629232, 40.629986)))",6001,5920,42885,1100,1096,11654,36047024000,1
36005033802,"Census Tract 338.02, Bronx County, New York","list(list(c(-73.867159, -73.865209, -73.864266, -73.864326, -73.866205, -73.867222, -73.867159, 40.871442, 40.871407, 40.871389, 40.869656, 40.869694, 40.869695, 40.871442)))",1713,1705,39487,542,542,19047,36005033802,2
36047041900,"Census Tract 419, Kings County, New York","list(list(c(-73.924249, -73.922271, -73.920824, -73.920074, -73.919321, -73.917818, -73.919271, -73.921154, -73.922748, -73.923498, -73.924249, 40.694429, 40.696443, 40.697918, 40.69749, 40.697061, 40.696208, 40.694731, 40.692796, 40.693573, 40.694001, 40.694429)))",3866,3866,58636,841,841,16397,36047041900,1
36005042800,"Census Tract 428, Bronx County, New York","list(list(c(-73.848629, -73.846875, -73.845105, -73.844165, -73.842788, -73.843655, -73.845426, -73.847181, -73.848063, -73.848629, 40.895914, 40.8963, 40.89669, 40.896896, 40.893094, 40.892906, 40.892516, 40.892128, 40.894437, 40.895914)))",2099,2099,89762,510,510,20928,36005042800,1
36061001502,"Census Tract 15.02, New York County, New York","list(list(c(-74.010542, -74.009063, -74.007745, -74.005512, -74.004817, -74.004328, -74.004057, -74.003137, -74.002409, -74.002162, -74.001775, -73.996173, -73.995138, -73.996698, -73.998137, -74.0037768093859, -74.004338, -74.004749, -74.006781, -74.007459, -74.008269, -74.009371, -74.010542, 40.709154, 40.710887, 40.710221, 40.709093, 40.70839, 40.707824, 40.707437, 40.706248, 40.705471, 40.705361, 40.704963, 40.703364, 40.70298, 40.700877, 40.701525, 40.7035543395964, 40.704965, 40.705232, 40.706724, 
40.707219, 40.707722, 40.708614, 40.709154)))",8133,7640,197993,993,962,42017,36061001502,6
36047065200,"Census Tract 652, Kings County, New York","list(list(c(-73.933205, -73.932487, -73.931731, -73.930602, -73.928478, -73.926295, -73.92617, -73.927033, -73.92846, -73.93028, -73.933917, -73.933205, 40.61697, 40.617432, 40.617927, 40.616922, 40.615017, 40.613193, 40.61306, 40.612536, 40.611613, 40.613245, 40.616508, 40.61697)))",1173,1173,98103,178,178,32869,36047065200,2
36081048900,"Census Tract 489, Queens County, New York","list(list(c(-73.896016, -73.895956, -73.89593, -73.895872, -73.895838, -73.894685, -73.892208, -73.890254, -73.889669, -73.887694, -73.887253, -73.887535, -73.888802, -73.889383, -73.891369, -73.891379, -73.889016, -73.888566, -73.891139, -73.891385, -73.89175, -73.892326, -73.893235, -73.895101, -73.896029, -73.896016, 40.735239, 40.736925, 40.737639, 40.739066, 40.740453, 40.740233, 40.739756, 40.739391, 40.739302, 40.738905, 40.738836, 40.736763, 40.736531, 40.736422, 40.736061, 40.735918, 40.735231, 
40.734592, 40.734513, 40.734505, 40.734485, 40.73447, 40.734561, 40.735021, 40.735018, 40.735239)))",1609,1609,62000,427,427,23207,36081048900,1
36081140902,"Census Tract 1409.02, Queens County, New York","list(list(c(-73.789005, -73.786354, -73.783674, -73.7828, -73.778312, -73.775943, -73.775759, -73.780409, -73.783132, -73.786713, -73.786817, -73.785899, -73.787183, -73.788411, -73.789005, 40.745749, 40.746537, 40.747274, 40.747507, 40.748745, 40.743819, 40.743367, 40.742631, 40.7419, 40.740911, 40.741125, 40.741379, 40.744073, 40.744454, 40.745749)))",2647,2647,83081,413,413,24934,36081140902,1
36081010500,"Census Tract 105, Queens County, New York","list(list(c(-73.916565, -73.915236, -73.913807, -73.912428, -73.910043, -73.908671, -73.910835, -73.912211, -73.913588, -73.914595, -73.915734, -73.915974, -73.917107, -73.916565, 40.784493, 40.786041, 40.785026, 40.784053, 40.78237, 40.781401, 40.779635, 40.780606, 40.781578, 40.782283, 40.783088, 40.783262, 40.784057, 40.784493)))",5073,5073,57483,808,808,33326,36081010500,1
36081054000,"Census Tract 540, Queens County, New York","list(list(c(-73.749345, -73.747017, -73.74654, -73.745646, -73.743948, -73.741073, -73.735856, -73.735539, -73.736455, -73.740847, -73.742141, -73.743345, -73.744858, -73.746818, -73.747778, -73.749345, 40.715145, 40.715608, 40.715763, 40.715956, 40.715675, 40.714852, 40.713305, 40.71186, 40.712042, 40.710632, 40.710248, 40.709986, 40.70967, 40.709132, 40.711437, 40.715145)))",4214,4209,72212,755,755,34306,36081054000,2
36047061004,"Census Tract 610.04, Kings County, New York","list(list(c(-73.959663, -73.956536, -73.956041, -73.954143, -73.954032, -73.953342, -73.952874, -73.954041, -73.954833, -73.956053, -73.956648, -73.95781, -73.959633, -73.959663, 40.578366, 40.582659, 40.582736, 40.583105, 40.582517, 40.579267, 40.576882, 40.577457, 40.577393, 40.577766, 40.577947, 40.578269, 40.577993, 40.578366)))",6218,6218,33685,703,703,5259,36047061004,3
36047042900,"Census Tract 429, Kings County, New York","list(list(c(-73.926838, -73.923834, -73.923083, -73.922331, -73.92158, -73.920827, -73.920075, -73.923082, -73.923833, -73.924582, -73.925329, -73.926838, 40.701334, 40.704398, 40.703975, 40.703543, 40.703115, 40.702686, 40.702259, 40.6992, 40.699628, 40.700056, 40.700481, 40.701334)))",5558,5558,64063,966,966,20696,36047042900,8
36081076901,"Census Tract 769.01, Queens County, New York","list(list(c(-73.841016, -73.840558, -73.839812, -73.83792, -73.837015, -73.834962, -73.836727, -73.835517, -73.833763, -73.833634, -73.834234, -73.835014, -73.834926, -73.838722, -73.841165, -73.841016, 40.717643, 40.718369, 40.719602, 40.71875, 40.718331, 40.717172, 40.71574, 40.714651, 40.71313, 40.712989, 40.712658, 40.712221, 40.712474, 40.715799, 40.717414, 40.717643)))",4672,4672,97097,733,733,25635,36081076901,3
36005012101,"Census Tract 121.01, Bronx County, New York","list(list(c(-73.890873, -73.889912, -73.888054, -73.887613, -73.88605, -73.886092, -73.887895, -73.88885, -73.890905, -73.890873, 40.830136, 40.830124, 40.829503, 40.829337, 40.828085, 40.827695, 40.826743, 40.826768, 40.826788, 40.830136)))",3267,3232,48152,452,452,7333,36005012101,3
36081010600,"Census Tract 106, Queens County, New York","list(list(c(-73.828511, -73.825988, -73.825011, -73.824173, -73.823261, -73.821357, -73.822219, -73.823901, -73.824953, -73.825937, -73.826702, -73.82753, -73.828511, 40.689239, 40.689946, 40.687952, 40.686234, 40.684382, 40.680497, 40.680251, 40.68176, 40.683902, 40.685937, 40.687473, 40.687239, 40.689239)))",3774,3774,101709,694,694,25093,36081010600,2
36081029300,"Census Tract 293, Queens County, New York","list(list(c(-73.902472, -73.898738, -73.897857, -73.897683, -73.897397, -73.897309, -73.896359, -73.897577, -73.898391, -73.901063, -73.900871, -73.902158, -73.902472, 40.753763, 40.754154, 40.752808, 40.7524, 40.750804, 40.750459, 40.74877, 40.7493, 40.749643, 40.750783, 40.752062, 40.751932, 40.753763)))",1234,1234,66458,279,279,4029,36081029300,2
