"LOCAL.HEALTH.UNIT","OPERATION.NAME","CITY","STATE","ZIP","MUNICIPALITY","COUNTY","VENDOR.TYPE","CREATION.DATE","LOCATION","LAT","LONG","ADDRESS","census_code","census_tract"
"NYC","BUD STOP SMOKE SHOP INC","QUEENS","NY",11432,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","17940 HILLSIDE AVENUE QUEENS, NY 11432 (40.712712454, -73.782934087)",40.712712454,-73.782934087,"17940 HILLSIDE AVENUE QUEENS, NY 11432 ","360810468001002","046800"
"GLENS FALLS DO","BILL'S BEVERAGE CENTER","QUEENSBURY","NY",12804,"QUEENSBURY","WARREN","LIQUOR/BEVERAGE STORE","07/10/2023","376 DIX AVENUE QUEENSBURY, NY 12804 (43.31469752, -73.608782363)",43.31469752,-73.608782363,"376 DIX AVENUE QUEENSBURY, NY 12804 ","361130706031006","070603"
"NYC","MERCY GAS INC.","BRONX","NY",10466,"BRONX","NEW YORK CITY","CONVENIENCE/GAS","07/10/2023","4220 BRONX BOULEVARD BRONX, NY 10466 (40.895047053, -73.860740109)",40.895047053,-73.860740109,"4220 BRONX BOULEVARD BRONX, NY 10466 ","360050420001001","042000"
"NYC","SAI LAKSHMI CORPORATION","JAMAICA","NY",11418,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","108-24 MYRTLE AVENUE JAMAICA, NY 11418 (40.700953189, -73.841341535)",40.700953189,-73.841341535,"108-24 MYRTLE AVENUE JAMAICA, NY 11418 ","360810128001001","012800"
"NYC","86ST DELI AND GRILL INC","BROOKLYN","NY",11214,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1981 86TH STREET BROOKLYN, NY 11214 (40.604820387, -73.998283033)",40.604820387,-73.998283033,"1981 86TH STREET BROOKLYN, NY 11214 ","360470284002002","028400"
"NYC","PRAMUKH 7924 INC","FLUSHING","NY",11366,"QUEENS","NEW YORK CITY","TOBACCO RETAIL","07/10/2023","79-24 PARSONS BOULEVARD FLUSHING, NY 11366 (40.720591408, -73.809313286)",40.720591408,-73.809313286,"79-24 PARSONS BOULEVARD FLUSHING, NY 11366 ","360810779042008","077904"
"NYC","H & H GROCERY & HALAL MEAT INC.","BROOKLYN","NY",11230,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1010 EAST 14TH STREET BROOKLYN, NY 11230 (40.624766383, -73.962390383)",40.624766383,-73.962390383,"1010 EAST 14TH STREET BROOKLYN, NY 11230 ","360470534002000","053400"
"NYC","MIKE & FAYE DELI GROCERY INC.","FLUSHING","NY",11363,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","4225 235TH STREET FLUSHING, NY 11363 (40.767985406, -73.748121696)",40.767985406,-73.748121696,"4225 235TH STREET FLUSHING, NY 11363 ","360811479002008","147900"
"NYC","YEMEN CONVENIENCE STORE INC","MANHATTAN","NY",10029,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","346 EAST 106TH STREET MANHATTAN, NY 10029 (40.789730619, -73.940686199)",40.789730619,-73.940686199,"346 EAST 106TH STREET MANHATTAN, NY 10029 ","360610170003000","017000"
"NYC","JK SOLARA LLC","BRONX","NY",10465,"BRONX","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","839 HUTCHINSON RIVER PARKWAY BRONX, NY 10465 (40.823298424, -73.836483227)",40.823298424,-73.836483227,"839 HUTCHINSON RIVER PARKWAY BRONX, NY 10465 ","360050090002015","009000"
"NYC","665 SENECA DELI CORP","RIDGEWOOD","NY",11385,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","665 SENECA AVENUE RIDGEWOOD, NY 11385 (40.703403177, -73.908472449)",40.703403177,-73.908472449,"665 SENECA AVENUE RIDGEWOOD, NY 11385 ","360810547001002","054700"
"NYC","AKOTA MEAT MARKET CO. INC.","WOODSIDE","NY",11377,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","40-04 73RD STREET WOODSIDE, NY 11377 (40.74654697, -73.892436863)",40.74654697,-73.892436863,"40-04 73RD STREET WOODSIDE, NY 11377 ","360810265012005","026501"
"NYC","SPEEDWAY LLC","BROOKLYN","NY",11222,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","210 GREENPOINT  AVENUE BROOKLYN, NY 11222 (40.730062784, -73.951807643)",40.730062784,-73.951807643,"210 GREENPOINT  AVENUE BROOKLYN, NY 11222 ","360470575004000","057500"
"NYC","3181 GREEN DELI CORP","BRONX","NY",10467,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","3187 WEBSTER AVENUE BRONX, NY 10467 (40.873049602, -73.874950021)",40.873049602,-73.874950021,"3187 WEBSTER AVENUE BRONX, NY 10467 ","360050429011003","042901"
"NYC","MACARENO, DONACIANO","ASTORIA","NY",11106,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","34-02 34TH STREET ASTORIA, NY 11106 (40.758483809, -73.925001173)",40.758483809,-73.925001173,"34-02 34TH STREET ASTORIA, NY 11106 ","360810057001001","005700"
"NYC","SABOR LATINO DELI SUPERMARKET CORP","BRONX","NY",10459,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1000 LONGWOOD AVENUE BRONX, NY 10459 (40.816854429, -73.897242906)",40.816854429,-73.897242906,"1000 LONGWOOD AVENUE BRONX, NY 10459 ","360050085004000","008500"
"NYC","ORGANIC SOUTHERN FAMILY DELI CORP","BRONX","NY",10459,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","860 SOUTHERN BOULEVARD BRONX, NY 10459 (40.817856179, -73.894383057)",40.817856179,-73.894383057,"860 SOUTHERN BOULEVARD BRONX, NY 10459 ","360050089002001","008900"
"NYC","GET ONE CONVENIENCE CORPORATION","BROOKLYN","NY",11222,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","817 MANHATTAN AVENUE BROOKLYN, NY 11222 (40.728232009, -73.953466422)",40.728232009,-73.953466422,"817 MANHATTAN AVENUE BROOKLYN, NY 11222 ","360470561002000","056100"
"NYC","JOHN KRIT'S DELI INC","STATEN ISLAND","NY",10310,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1147 CASTLETON AVENUE STATEN ISLAND, NY 10310 (40.634372505, -74.120583047)",40.634372505,-74.120583047,"1147 CASTLETON AVENUE STATEN ISLAND, NY 10310 ","360850133022005","013302"
"NYC","YAMASA DELI & GROCERY III LLC.","BRONX","NY",10452,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","99 MCCLELLAN STREET BRONX, NY 10452 (40.833695461, -73.920485812)",40.833695461,-73.920485812,"99 MCCLELLAN STREET BRONX, NY 10452 ","360050197002002","019700"
"NYC","PEACE AND LOVE DELI AND GROCERY CORP.","BROOKLYN","NY",11220,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","5602 3RD AVENUE BROOKLYN, NY 11220 (40.644397051, -74.018436565)",40.644397051,-74.018436565,"5602 3RD AVENUE BROOKLYN, NY 11220 ","360470022002000","002200"
"NYC","CC VAPE CORP","NEW YORK","NY",10002,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","34 EAST BROADWAY NEW YORK, NY 10002 (40.568329562, -74.127936826)",40.568329562,-74.127936826,"34 EAST BROADWAY NEW YORK, NY 10002 ","360850138003008","013800"
"NYC","K F DELI CORPORATION","JAMAICA","NY",11436,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","140-07 ROCKAWAY BOULEVARD JAMAICA, NY 11436 (40.674428111, -73.80038982)",40.674428111,-73.80038982,"140-07 ROCKAWAY BOULEVARD JAMAICA, NY 11436 ","360810182001006","018200"
"NYC","LOVE JOY CONVENIENCE","BROOKLYN","NY",11216,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","325 NOSTRAND AVE AVENUE BROOKLYN, NY 11216 (40.68724379, -73.950805838)",40.68724379,-73.950805838,"325 NOSTRAND AVE AVENUE BROOKLYN, NY 11216 ","360470251002001","025100"
"NYC","WEST CITY SHOP CORP","MANHATTAN","NY",10019,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","722 10TH AVENUE MANHATTAN, NY 10019 (40.764289196, -73.991860232)",40.764289196,-73.991860232,"722 10TH AVENUE MANHATTAN, NY 10019 ","360610127004000","012700"
"NYC","F.A.R. DELI CORP","BROOKLYN","NY",11221,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","560 EVERGREEN AVENUE BROOKLYN, NY 11221 (40.690681041, -73.916404831)",40.690681041,-73.916404831,"560 EVERGREEN AVENUE BROOKLYN, NY 11221 ","360470399002000","039900"
"NYC","VALENTINE MINI MART 99 C CORP.","BRONX","NY",10457,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2130 VALENTINE AVENUE BRONX, NY 10457 (40.853931136, -73.899210866)",40.853931136,-73.899210866,"2130 VALENTINE AVENUE BRONX, NY 10457 ","360050379004001","037900"
"NYC","LCD WIZ INC","BROOKLYN","NY",11223,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","336 KINGS HIGHWAY BROOKLYN, NY 11223 (40.60474671, -73.977735049)",40.60474671,-73.977735049,"336 KINGS HIGHWAY BROOKLYN, NY 11223 ","360470424003002","042400"
"NYC","RIDGEWOOD GAS INC","RIDGEWOOD","NY",11386,"QUEENS","NEW YORK CITY","CONVENIENCE/GAS","07/10/2023","1884 FLUSHING AVENUE RIDGEWOOD, NY 11386 (40.71206009, -73.918593514)",40.71206009,-73.918593514,"1884 FLUSHING AVENUE RIDGEWOOD, NY 11386 ","360810539011006","053901"
"NYC","BRONXWOOD FOOD AND CONVENIENCE, INC.","BRONX","NY",10466,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","884 EAST 233RD STREET BRONX, NY 10466 (40.891512656, -73.851955623)",40.891512656,-73.851955623,"884 EAST 233RD STREET BRONX, NY 10466 ","360050422001000","042200"
"NYC","KRINA 31 CORP","FLUSHING","NY",11370,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","8220 31ST AVENUE FLUSHING, NY 11370 (40.759198154, -73.885239155)",40.759198154,-73.885239155,"8220 31ST AVENUE FLUSHING, NY 11370 ","360810327001004","032700"
"NYC","JABAR FRESH BITES DELI INCORPORATED","QUEENS","NY",11434,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","11701 GUY R BREWER BOULEVARD QUEENS, NY 11434 (40.684178653, -73.782781872)",40.684178653,-73.782781872,"11701 GUY R BREWER BOULEVARD QUEENS, NY 11434 ","360810284002003","028400"
"NYC","R & M #1 DELI GROCERY CORP.","BRONX","NY",10468,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2425 GRAND AVENUE BRONX, NY 10468 (40.862437217, -73.903681354)",40.862437217,-73.903681354,"2425 GRAND AVENUE BRONX, NY 10468 ","360050253004000","025300"
"NYC","COLONIAL DELI, INC.","BROOKLYN","NY",11220,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","125 BAY RIDGE AVENUE BROOKLYN, NY 11220 (40.637381776, -74.030984274)",40.637381776,-74.030984274,"125 BAY RIDGE AVENUE BROOKLYN, NY 11220 ","360470030002001","003000"
"NYC","G CONVENIENCE DELI CORP","BRONX","NY",10468,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","48 EAST KINGSBRIDGE ROAD BRONX, NY 10468 (40.866855192, -73.896279043)",40.866855192,-73.896279043,"48 EAST KINGSBRIDGE ROAD BRONX, NY 10468 ","360050401002000","040100"
"GLENS FALLS DO","FASTRAC MARKETS","QUEENSBURY","NY",12804,"QUEENSBURY","WARREN","CONVENIENCE STORE","07/10/2023","208 CORINTH  ROAD QUEENSBURY, NY 12804 (43.297704008, -73.682243374)",43.297704008,-73.682243374,"208 CORINTH  ROAD QUEENSBURY, NY 12804 ","361130708022001","070802"
"NYC","LA JARABACOA DELI & GROCERY CORP","BROOKLYN","NY",11385,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1125 IRVING AVENUE BROOKLYN, NY 11385 (40.692435708, -73.902570919)",40.692435708,-73.902570919,"1125 IRVING AVENUE BROOKLYN, NY 11385 ","360810559001006","055900"
"NYC","GOOD LUCK NEWSSTAND & LOTTO, INC","BROOKLYN","NY",11218,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","395 PEARL STREET BROOKLYN, NY 11218 (40.692170633, -73.988134432)",40.692170633,-73.988134432,"395 PEARL STREET BROOKLYN, NY 11218 ","360470011001005","001100"
"NYC","140 CENTRE FINEST DELI CORP","NEW YORK","NY",10013,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","140 CENTRE STREET NEW YORK, NY 10013 (40.717256074, -74.000392423)",40.717256074,-74.000392423,"140 CENTRE STREET NEW YORK, NY 10013 ","360610029013001","002901"
"NYC","BAY 50TH CONVENIENT CORPORATION","BROOKLYN","NY",11214,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","2847 CROPSEY AVENUE BROOKLYN, NY 11214 (40.585530023, -73.987339201)",40.585530023,-73.987339201,"2847 CROPSEY AVENUE BROOKLYN, NY 11214 ","360470314016001","031401"
"NYC","ANTILLANA BEST GROCERY CORP","SOUTH OZONE PARK","NY",11420,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","114-27 135TH AVENUE SOUTH OZONE PARK, NY 11420 (40.671475376, -73.825295555)",40.671475376,-73.825295555,"114-27 135TH AVENUE SOUTH OZONE PARK, NY 11420 ","360810838004001","083800"
"NYC","965 A&A DELI GROCERY CORP","BRONX","NY",10462,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","965 MORRIS PARK AVENUE BRONX, NY 10462 (40.847766791, -73.857410985)",40.847766791,-73.857410985,"965 MORRIS PARK AVENUE BRONX, NY 10462 ","360050244001000","024400"
"NYC","SUNNYSIDE GOURMET INC","WOODSIDE","NY",11377,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","63-20 BROADWAY WOODSIDE, NY 11377 (40.749586458, -73.898579122)",40.749586458,-73.898579122,"63-20 BROADWAY WOODSIDE, NY 11377 ","360810261001001","026100"
"NYC","MO 194 DELI & GROCERY CORP","BRONX","NY",10458,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2650 BRIGGS AVENUE BRONX, NY 10458 (40.865154756, -73.892523029)",40.865154756,-73.892523029,"2650 BRIGGS AVENUE BRONX, NY 10458 ","360050405011001","040501"
"NYC","DYLAN SUPER BODEGUITA DELY GROCERY CORP.","BRONX","NY",10452,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1152 OGDEN AVENUE BRONX, NY 10452 (40.836621793, -73.927138696)",40.836621793,-73.927138696,"1152 OGDEN AVENUE BRONX, NY 10452 ","360050199004003","019900"
"NYC","NEW GOLD TIM CORP.","COLLEGE POINT","NY",11356,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","126-01 15TH AVENUE COLLEGE POINT, NY 11356 (40.785048195, -73.842015021)",40.785048195,-73.842015021,"126-01 15TH AVENUE COLLEGE POINT, NY 11356 ","360810925001000","092500"
"NYC","FAT BOY MARKET AND DELI, INC.","BRONX","NY",10467,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","3200 WHITE PLAINS ROAD BRONX, NY 10467 (40.871596394, -73.867073051)",40.871596394,-73.867073051,"3200 WHITE PLAINS ROAD BRONX, NY 10467 ","360050374001000","037400"
"NYC","MAJRUD, ABDO S","BROOKLYN","NY",11203,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","4624 AVENUE D BROOKLYN, NY 11203 (40.64183286, -73.932425163)",40.64183286,-73.932425163,"4624 AVENUE D BROOKLYN, NY 11203 ","360470840002003","084000"
"NYC","P.U SMOKE SHOP","BROOKLYN","NY",11226,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","3211 CHURCH AVENUE BROOKLYN, NY 11226 (40.651050816, -73.947227101)",40.651050816,-73.947227101,"3211 CHURCH AVENUE BROOKLYN, NY 11226 ","360470818002003","081800"
"NYC","FLATBUSH SMOKE ZONE CORP","BROOKLYN","NY",11238,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","393 FLATBUSH AVENUE BROOKLYN, NY 11238 (40.675933166, -73.971324989)",40.675933166,-73.971324989,"393 FLATBUSH AVENUE BROOKLYN, NY 11238 ","360470159006000","015900"
"NYC","5 STARS DELI CONVENIENCE 1 CORP","BROOKLYN","NY",11208,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","3339 FULTON STREET BROOKLYN, NY 11208 (40.683714254, -73.87246438)",40.683714254,-73.87246438,"3339 FULTON STREET BROOKLYN, NY 11208 ","360471176022003","117602"
"NYC","SHAHREEN LLC.","HOWARD BEACH","NY",11414,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","159-35 CROSS BAY BOULEVARD HOWARD BEACH, NY 11414 (40.658090441, -73.839305236)",40.658090441,-73.839305236,"159-35 CROSS BAY BOULEVARD HOWARD BEACH, NY 11414 ","360810892012018","089201"
"NYC","REGO 1 GOURMET DELI INC","QUEENS","NY",11374,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","9734 63RD ROAD QUEENS, NY 11374 (40.731487749, -73.859555663)",40.731487749,-73.859555663,"9734 63RD ROAD QUEENS, NY 11374 ","360810717012000","071701"
"NYC","NEIGHBORHOOD GROCERY AND DELI FOOD CORP","COLLEGE POINT","NY",11356,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","115-23 14TH ROAD COLLEGE POINT, NY 11356 (40.784783662, -73.851366208)",40.784783662,-73.851366208,"115-23 14TH ROAD COLLEGE POINT, NY 11356 ","360810929003006","092900"
"NYC","22 CONVENIENT SHOP CORP","BROOKLYN","NY",11217,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","22 4TH AVENUE BROOKLYN, NY 11217 (40.684152712, -73.978747667)",40.684152712,-73.978747667,"22 4TH AVENUE BROOKLYN, NY 11217 ","360470039003000","003900"
"NYC","BMJ FRESH GOURMET DELI CORP.","BRONX","NY",10461,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","15 WESTCHESTER SQUARE BRONX, NY 10461 (40.840300233, -73.843528625)",40.840300233,-73.843528625,"15 WESTCHESTER SQUARE BRONX, NY 10461 ","360050200004015","020000"
"NYC","NOR-CROSS SERVICE STATION, INC.","FLUSHING","NY",11358,"QUEENS","NEW YORK CITY","GAS STATION","07/10/2023","29-16 FRANCIS LEWIS BOULEVARD FLUSHING, NY 11358 (40.769683621, -73.792932357)",40.769683621,-73.792932357,"29-16 FRANCIS LEWIS BOULEVARD FLUSHING, NY 11358 ","360811139001000","113900"
"NYC","WATERS ORGANIC DELI CORP","BRONX","NY",10461,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1497 WILLIAMSBRIDGE ROAD BRONX, NY 10461 (40.84427761400008, -73.84628601999998)",40.8442776140001,-73.84628602,"1497 WILLIAMSBRIDGE ROAD BRONX, NY 10461 ","360050200004001","020000"
"NYC","FK 2 DELI INC.","BROOKLYN","NY",11208,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2583 PITKIN AVENUE BROOKLYN, NY 11208 (40.674842848, -73.876719537)",40.674842848,-73.876719537,"2583 PITKIN AVENUE BROOKLYN, NY 11208 ","360471192002001","119200"
"NYC","BHUIYAN DELI GROCERY CORP","BROOKLYN","NY",11206,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","333 PULASKI STREET BROOKLYN, NY 11206 (40.693798103, -73.937727387)",40.693798103,-73.937727387,"333 PULASKI STREET BROOKLYN, NY 11206 ","360470281001000","028100"
"NYC","ESSEX CONVENIENCE CORP","MANHATTAN","NY",10029,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","118 EAST 116TH STREET MANHATTAN, NY 10029 (40.798776285, -73.942359897)",40.798776285,-73.942359897,"118 EAST 116TH STREET MANHATTAN, NY 10029 ","360610182001002","018200"
"NYC","MONTESINOS, GUADALUPE","ASTORIA","NY",11102,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","25-38 ASTORIA  BOULEVARD ASTORIA, NY 11102 (40.770885209, -73.921575376)",40.770885209,-73.921575376,"25-38 ASTORIA  BOULEVARD ASTORIA, NY 11102 ","360810069001001","006900"
"NYC","SPEEDY MART GROCERY INC","FLUSHING","NY",11367,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","70-72 KISSENA BOULEVARD FLUSHING, NY 11367 (40.730028209, -73.815281444)",40.730028209,-73.815281444,"70-72 KISSENA BOULEVARD FLUSHING, NY 11367 ","360810779061001","077906"
"NYC","CAVIAR MIST 2 INC.","STATEN ISLAND","NY",10314,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1949 RICHMOND AVENUE STATEN ISLAND, NY 10314 (40.600535935, -74.162616699)",40.600535935,-74.162616699,"1949 RICHMOND AVENUE STATEN ISLAND, NY 10314 ","360850273014001","027301"
"NYC","KING OF FULTON DELI AND TOBACCO I, INC.","BROOKLYN","NY",11233,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2057 FULTON AVENUE BROOKLYN, NY 11233 (40.67841643, -73.911020213)",40.67841643,-73.911020213,"2057 FULTON AVENUE BROOKLYN, NY 11233 ","360470371005002","037100"
"NYC","2408 RAVENSWOOD GOURMET CORPORATION","QUEENS","NY",11106,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2408 34TH AVENUE QUEENS, NY 11106 (40.761414077, -73.931259491)",40.761414077,-73.931259491,"2408 34TH AVENUE QUEENS, NY 11106 ","360810047001000","004700"
"NYC","TOP ONE HOOKAH SHOP CORP","BRONX","NY",10456,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","212A EAST 167 STREET BRONX, NY 10456 (40.833851608, -73.916321699)",40.833851608,-73.916321699,"212A EAST 167 STREET BRONX, NY 10456 ","360050181023000","018102"
"NYC","PITKIN CANDY V SHOP CORP.","BROOKLYN","NY",11208,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","25836 PITKIN AVENUE BROOKLYN, NY 11208 (40.675242314, -73.872989428)",40.675242314,-73.872989428,"25836 PITKIN AVENUE BROOKLYN, NY 11208 ","360471196003003","119600"
"NYC","GOALS SERVICE STATION INC","NEW YORK","NY",10027,"NEW YORK CITY","NEW YORK CITY","GAS STATION","07/10/2023","3260 BROADWAY NEW YORK, NY 10027 (40.817567422000025, -73.95639329899996)",40.817567422,-73.956393299,"3260 BROADWAY NEW YORK, NY 10027 ","360610219002002","021900"
"NYC","OG SMOKE SHOP INC.","BROOKLYN","NY",11207,"BROOKLYN","NEW YORK CITY","TOBACCO RETAIL","07/10/2023","2945 FULTON STREET BROOKLYN, NY 11207 (40.679577492, -73.886123865)",40.679577492,-73.886123865,"2945 FULTON STREET BROOKLYN, NY 11207 ","360471172012001","117201"
"NYC","JAMAICA GOURMET DELI INC.","BRONX","NY",10456,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1205 COLLEGE AVENUE BRONX, NY 10456 (40.832859744, -73.913549368)",40.832859744,-73.913549368,"1205 COLLEGE AVENUE BRONX, NY 10456 ","360050175004002","017500"
"NYC","86TH STREET OPTIMO CENTER, INC.","BROOKLYN","NY",11228,"BROOKLYN","NEW YORK CITY","OTHER","07/10/2023","1516 86TH STREET BROOKLYN, NY 11228 (40.611012811, -74.009171461)",40.611012811,-74.009171461,"1516 86TH STREET BROOKLYN, NY 11228 ","360470172001002","017200"
"NYC","CONVENIENCE ON WOODHAVEN CORP","QUEENS","NY",11421,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","8710 WOODHAVEN BOULEVARD QUEENS, NY 11421 (40.69330093, -73.85239274)",40.69330093,-73.85239274,"8710 WOODHAVEN BOULEVARD QUEENS, NY 11421 ","360810018001000","001800"
"NYC","HEAVY CLOUD VAPE SHOP INC","QUEENS","NY",11104,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","3908 47TH AVENUE QUEENS, NY 11104 (40.741875316, -73.92630168)",40.741875316,-73.92630168,"3908 47TH AVENUE QUEENS, NY 11104 ","360810189001001","018900"
"NYC","K & M GOURMET DELI GROCERY CORP","BROOKLYN","NY",11222,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","146A NASSAU AVENUE BROOKLYN, NY 11222 (40.724744043, -73.947657237)",40.724744043,-73.947657237,"146A NASSAU AVENUE BROOKLYN, NY 11222 ","360470571003000","057100"
"NYC","WYCKOFF CONVENIENCE CORP","BUSHWICK","NY",11237,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","44 WYCKOFF AVENUE BUSHWICK, NY 11237 (40.705775318, -73.921717329)",40.705775318,-73.921717329,"44 WYCKOFF AVENUE BUSHWICK, NY 11237 ","360470447002003","044700"
"NYC","249 STREET FOODMART INC","BELLEROSE","NY",11426,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","24827 UNION TURNPIKE BELLEROSE, NY 11426 (40.742806588, -73.721327602)",40.742806588,-73.721327602,"24827 UNION TURNPIKE BELLEROSE, NY 11426 ","360811571012005","157101"
"NYC","J & E CONVENIENCE STORE, CORP","BRONX","NY",10455,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","512 WILLIS AVENUE BRONX, NY 10455 (40.815155362, -73.918246168)",40.815155362,-73.918246168,"512 WILLIS AVENUE BRONX, NY 10455 ","360050043002003","004300"
"NYC","NN GROCERY INC.","LONG ISLAND CITY","NY",11105,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","31-21 DITMARS BOULEVARD LONG ISLAND CITY, NY 11105 (40.77567136, -73.909801568)",40.77567136,-73.909801568,"31-21 DITMARS BOULEVARD LONG ISLAND CITY, NY 11105 ","360810113002000","011300"
